,ID,band_1_median,band_2_median,band_3_median,band_4_median,band_5_median,band_6_median,band_7_median,band_8_median,band_9_median,band_10_median,band_11_median,band_12_median,band_13_median,band_14_median,band_15_median,band_16_median,band_17_median,band_18_median,band_19_median,band_20_median,band_21_median,band_22_median,band_23_median,band_24_median,band_25_median,band_26_median,band_27_median,band_28_median,band_29_median,band_30_median,band_31_median,band_32_median,band_33_median,band_34_median,band_35_median,band_36_median,band_37_median,band_38_median,band_39_median,band_40_median,band_41_median,band_42_median,band_43_median,band_44_median,band_45_median,band_46_median,band_47_median,band_48_median,band_49_median,band_50_median,band_51_median,band_52_median,band_53_median,band_54_median,band_55_median,band_56_median,band_57_median,band_58_median,band_59_median,band_60_median,band_61_median,band_62_median,band_63_median,band_64_median,band_65_median,band_66_median,band_67_median,band_68_median,band_69_median,band_70_median,band_71_median,band_72_median,band_73_median,band_74_median,band_75_median,band_76_median,band_77_median,band_78_median,band_79_median,band_80_median,band_81_median,band_82_median,band_83_median,band_84_median,band_85_median,band_86_median,band_87_median,band_88_median,band_89_median,band_90_median,band_91_median,band_92_median,band_93_median,band_94_median,band_95_median,band_96_median,band_97_median,band_98_median,band_99_median,band_100_median,band_101_median,band_102_median,band_103_median,band_104_median,band_105_median,band_106_median,band_107_median,band_108_median,band_109_median,band_110_median,band_111_median,band_112_median,band_113_median,band_114_median,band_115_median,band_116_median,band_117_median,band_118_median,band_119_median,band_120_median,band_121_median,band_122_median,band_123_median,band_124_median,band_125_median,band_126_median,band_127_median,band_128_median,band_129_median,band_130_median,band_131_median,band_132_median,band_133_median,band_134_median,band_135_median,band_136_median,band_137_median,band_138_median,band_139_median,band_140_median,band_141_median,band_142_median,band_143_median,band_144_median,band_145_median,band_146_median,band_147_median,band_148_median,band_149_median,band_150_median,band_151_median,band_152_median,band_153_median,band_154_median,band_155_median,band_156_median,band_157_median,band_158_median,band_159_median,band_160_median,band_161_median,band_162_median,band_163_median,band_164_median,band_165_median,band_166_median,band_167_median,band_168_median,band_169_median,band_170_median,band_171_median,band_172_median,band_173_median,band_174_median,band_175_median,band_176_median,band_177_median,band_178_median,band_179_median,band_180_median,band_181_median,band_182_median,band_183_median,band_184_median,band_185_median,band_186_median,band_187_median,band_188_median,band_189_median,band_190_median,band_191_median,band_192_median,band_193_median,band_194_median,band_195_median,band_196_median,band_197_median,band_198_median,band_199_median,band_200_median,band_201_median,band_202_median,band_203_median,band_204_median,band_205_median,band_206_median,band_207_median,band_208_median,band_209_median,band_210_median,band_211_median,band_212_median,band_213_median,band_214_median,band_215_median,band_216_median,band_217_median,band_218_median,band_219_median,band_220_median,band_221_median,band_222_median,band_223_median,band_224_median,band_225_median,band_226_median,band_227_median,band_228_median,band_229_median,band_230_median,band_231_median,band_232_median,band_233_median,band_234_median,band_235_median,band_236_median,band_237_median,band_238_median,band_239_median,band_240_median,band_241_median,band_242_median,band_243_median,band_244_median,band_245_median,band_246_median,band_247_median,band_248_median,band_249_median,band_250_median,band_251_median,band_252_median,band_253_median,band_254_median,band_255_median,band_256_median,band_257_median,band_258_median,band_259_median,band_260_median,band_261_median,band_262_median,band_263_median,band_264_median,band_265_median,band_266_median,band_267_median,band_268_median,band_269_median,band_270_median,band_271_median,band_272_median,band_273_median,band_274_median,band_275_median,band_276_median,band_277_median,band_278_median,band_279_median,band_280_median,band_281_median,band_282_median,band_283_median,band_284_median,band_285_median
0,1,0.021328935399651527,0.03365056961774826,0.051081590354442596,0.0635894238948822,0.07524459064006805,0.08356250077486038,0.0913277119398117,0.09688174724578857,0.10249941051006317,0.10993286967277527,0.11614259332418442,0.12025592476129532,0.12433496117591858,0.12758377194404602,0.13188669085502625,0.13554686307907104,0.14141720533370972,0.1468920111656189,0.1529248207807541,0.15783357620239258,0.1640300750732422,0.16981688141822815,0.17520050704479218,0.1808742880821228,0.18502026796340942,0.18803595006465912,0.19058392941951752,0.19404485821723938,0.19870921969413757,0.20167019963264465,0.20634011924266815,0.20842914283275604,0.21016737818717957,0.2118678092956543,0.21396972239017487,0.2187352329492569,0.22252880036830902,0.2239140421152115,0.2265194207429886,0.23230142891407013,0.23537519574165344,0.23761193454265594,0.2405778020620346,0.24915288388729095,0.25565701723098755,0.2625306248664856,0.2671271860599518,0.27169638872146606,0.27947208285331726,0.28353145718574524,0.28728383779525757,0.29032036662101746,0.29324179887771606,0.297301322221756,0.299935907125473,0.30230769515037537,0.30469924211502075,0.3069459795951843,0.3092200756072998,0.3117615878582001,0.3142956495285034,0.3166408836841583,0.31836655735969543,0.3198908865451813,0.3206408619880676,0.321711927652359,0.3225119411945343,0.32351022958755493,0.3244379162788391,0.32550767064094543,0.32621464133262634,0.327260822057724,0.3292464017868042,0.330894410610199,0.33256906270980835,0.33425965905189514,0.3359566926956177,0.33856847882270813,0.34149786829948425,0.34514617919921875,0.34795698523521423,0.35005366802215576,0.3519149124622345,0.3540055453777313,0.3568280339241028,0.3591063618659973,0.36218881607055664,0.365085631608963,0.3675316572189331,0.36921221017837524,0.3712484836578369,0.37290528416633606,0.3744082748889923,0.37736600637435913,0.37946951389312744,0.38118064403533936,0.38409462571144104,0.38581326603889465,0.3866112530231476,0.38735154271125793,0.38913094997406006,0.3908431828022003,0.39188504219055176,0.39327532052993774,0.39366865158081055,0.3950614929199219,0.39687106013298035,0.39826691150665283,0.39986854791641235,0.40158364176750183,0.4031355082988739,0.4046339988708496,0.40625837445259094,0.40824511647224426,0.4096981883049011,0.41138648986816406,0.41270583868026733,0.4138604998588562,0.4153662919998169,0.4168751835823059,0.4183608591556549,0.4198513329029083,0.4208969175815582,0.4219149649143219,0.4234115779399872,0.4245816767215729,0.4253656268119812,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,0.3210790455341339,0.37461674213409424,0.39985454082489014,0.42053380608558655,0.39803346991539,0.39383262395858765,0.38627707958221436,0.4019629955291748,0.41148245334625244,0.4125111997127533,0.41396963596343994,0.41753506660461426,0.4200185537338257,0.42243432998657227,0.4231547713279724,0.42643970251083374,0.42758724093437195,0.42925408482551575,0.4243946671485901,0.4272630214691162,0.4342978000640869,0.4379922151565552,0.43269985914230347,0.4354458153247833,0.44312551617622375,0.4456084370613098,0.4478897452354431,0.4466721713542938,0.4447941780090332,0.4451954662799835,0.44430047273635864,0.4411945044994354,0.43973296880722046,0.43631502985954285,0.4348650574684143,0.4330650568008423,0.4325794279575348,0.43071669340133667,0.4293861389160156,0.4287905693054199,0.42872658371925354,0.4330652952194214,0.43354251980781555,0.43979597091674805,0.4398420453071594,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,0.38457396626472473,0.386807382106781,0.3890491724014282,0.39028382301330566,0.39036720991134644,0.39006277918815613,0.38981929421424866,0.3880693316459656,0.3878631591796875,0.3836592137813568,0.37933412194252014,0.3777639865875244,0.3718109726905823,0.36848604679107666,0.35986292362213135,0.3649841248989105,0.36502695083618164,0.36424410343170166,0.36481067538261414,0.3612162172794342,0.3614996075630188,0.3619045615196228,0.3638434112071991,0.3630341589450836,0.3630555272102356,0.3600960671901703,0.3574020564556122,0.353181928396225,0.3556266725063324,0.3547733724117279,0.35140034556388855,0.3475613594055176,0.34243345260620117,0.34718695282936096,0.3486863970756531,0.34649115800857544,0.3417263329029083,0.33815819025039673,0.3272547125816345,0.31539517641067505,0.3077714741230011,0.3039851784706116,0.30219966173171997,0.2980017364025116,0.2920033931732178,0.2863630950450897,0.28845924139022827,0.2885649800300598,0.28340715169906616,0.28836145997047424,0.28602954745292664,0.2771732211112976,0.2733656167984009,0.2848418951034546,0.28614145517349243,0.28144046664237976,0.2818737030029297,0.28248652815818787,0.28369125723838806,0.2877177894115448,0.289585143327713,0.2832423448562622,0.28955718874931335,0.29037871956825256,0.2894681692123413,0.28568410873413086,0.2839701175689697,0.2913026511669159,0.2888956069946289,0.2916390597820282,0.2820259630680084,0.28163209557533264
1,2,0.03960559517145157,0.045728906989097595,0.053620025515556335,0.05921313911676407,0.06671071797609329,0.07223984599113464,0.0773855522274971,0.08053252846002579,0.08368061482906342,0.08757723122835159,0.0915626659989357,0.09454022347927094,0.09770695865154266,0.10001511126756668,0.10354341566562653,0.10679927468299866,0.11049827933311462,0.11435626447200775,0.1203206479549408,0.12532390654087067,0.13147397339344025,0.13693147897720337,0.14147697389125824,0.14604556560516357,0.1499413698911667,0.1509830355644226,0.15125590562820435,0.15350845456123352,0.15499037504196167,0.1571272313594818,0.15799938142299652,0.15942098200321198,0.16043399274349213,0.161281555891037,0.16301880776882172,0.16599151492118835,0.16688644886016846,0.16770261526107788,0.1681441068649292,0.17033600807189941,0.17314322292804718,0.175204336643219,0.1836516559123993,0.1967504322528839,0.21188192069530487,0.22940726578235626,0.2500157654285431,0.2661603093147278,0.2797922194004059,0.29627880454063416,0.3031958043575287,0.30853408575057983,0.31321439146995544,0.31763413548469543,0.3204779028892517,0.32308775186538696,0.3254965543746948,0.3277575671672821,0.32959339022636414,0.33104750514030457,0.33282670378685,0.33454442024230957,0.3361164629459381,0.3374488055706024,0.338447630405426,0.33948004245758057,0.34036850929260254,0.34141066670417786,0.34235528111457825,0.3431994616985321,0.34408023953437805,0.34498319029808044,0.34618061780929565,0.3470586836338043,0.3473295569419861,0.3466947078704834,0.34612011909484863,0.34634798765182495,0.34639105200767517,0.3477904498577118,0.34917476773262024,0.3499944508075714,0.35157349705696106,0.3534848690032959,0.3558848202228546,0.3587820529937744,0.3610653877258301,0.36395397782325745,0.36640462279319763,0.3685090243816376,0.3703908622264862,0.372671902179718,0.3740210235118866,0.37530481815338135,0.37669554352760315,0.3780134320259094,0.3783925473690033,0.3778842091560364,0.3770853281021118,0.37689995765686035,0.3747696876525879,0.3731559216976166,0.3714183568954468,0.36740508675575256,0.3651871085166931,0.36334171891212463,0.3642951548099518,0.36505287885665894,0.3634045124053955,0.36228710412979126,0.3622516989707947,0.36264535784721375,0.36438584327697754,0.3659828007221222,0.36750417947769165,0.36916717886924744,0.3705984950065613,0.3711237609386444,0.3727573752403259,0.37329691648483276,0.3738478720188141,0.37537431716918945,0.3773018717765808,0.3769954442977905,0.37676575779914856,0.37656575441360474,0.37579411268234253,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,0.2370098978281021,0.2589735686779022,0.27170905470848083,0.2888171970844269,0.27764275670051575,0.2747339904308319,0.2683398425579071,0.2803609073162079,0.286432683467865,0.29055753350257874,0.2949695289134979,0.30159395933151245,0.30313825607299805,0.3048337996006012,0.308927446603775,0.31428807973861694,0.3187941014766693,0.32145360112190247,0.3212525248527527,0.3257477879524231,0.33185452222824097,0.3361457586288452,0.3334657847881317,0.33651968836784363,0.33944255113601685,0.34698471426963806,0.3475438058376312,0.3457961976528168,0.34739819169044495,0.3464934527873993,0.34728580713272095,0.34676846861839294,0.34807950258255005,0.3465186357498169,0.34389641880989075,0.34118038415908813,0.33907780051231384,0.33719727396965027,0.3330950438976288,0.3309326171875,0.32839685678482056,0.32861393690109253,0.3278838098049164,0.3321354389190674,0.3305057883262634,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,0.2273530662059784,0.22960832715034485,0.23287464678287506,0.23536260426044464,0.2372405230998993,0.24051588773727417,0.2440188229084015,0.24533705413341522,0.24511869251728058,0.24607789516448975,0.24543814361095428,0.2451106160879135,0.2448180764913559,0.24355411529541016,0.24026286602020264,0.24573373794555664,0.24496875703334808,0.2462121546268463,0.24632498621940613,0.24655432999134064,0.2455539107322693,0.2484426647424698,0.25116726756095886,0.249733567237854,0.24875375628471375,0.24612663686275482,0.24410369992256165,0.24254950881004333,0.2424841672182083,0.2418774515390396,0.24160119891166687,0.23897770047187805,0.2357877939939499,0.2381153553724289,0.23883406817913055,0.23949454724788666,0.23781172931194305,0.23452626168727875,0.22995656728744507,0.22451996803283691,0.22056666016578674,0.21706034243106842,0.21387487649917603,0.21223771572113037,0.20632050931453705,0.20296715199947357,0.2031693309545517,0.20235295593738556,0.1986788809299469,0.1988307237625122,0.19557082653045654,0.18959958851337433,0.1864163875579834,0.19077742099761963,0.19022132456302643,0.185478076338768,0.18538501858711243,0.1807565540075302,0.1814909279346466,0.18091754615306854,0.18237176537513733,0.17625343799591064,0.17709706723690033,0.17817220091819763,0.1776878833770752,0.18406696617603302,0.17843839526176453,0.18038149178028107,0.1829974204301834,0.18167154490947723,0.17699524760246277,0.17593808472156525
2,3,0.032702818512916565,0.040011413395404816,0.04926537349820137,0.05551061034202576,0.061758290976285934,0.06621155142784119,0.07088341563940048,0.07325633615255356,0.07607237249612808,0.07841938734054565,0.08194517344236374,0.08344344049692154,0.0850294977426529,0.08590514957904816,0.08897100389003754,0.0906561091542244,0.0945715606212616,0.09710261225700378,0.10101305693387985,0.10182514041662216,0.10451104491949081,0.10765410959720612,0.11043918877840042,0.11301303654909134,0.11601217091083527,0.11706113070249557,0.11841249465942383,0.1204533725976944,0.12281084060668945,0.12603142857551575,0.12913018465042114,0.1321452111005783,0.1349402666091919,0.13794970512390137,0.1406726986169815,0.14341464638710022,0.1451181173324585,0.14663134515285492,0.14861007034778595,0.15462248027324677,0.15862250328063965,0.15962296724319458,0.1637994647026062,0.16855773329734802,0.17391091585159302,0.18257494270801544,0.18594588339328766,0.1889057457447052,0.1962907314300537,0.1994345635175705,0.20232738554477692,0.2049987018108368,0.20772972702980042,0.21095579862594604,0.21360917389392853,0.2161225974559784,0.2198474109172821,0.22236362099647522,0.2247360795736313,0.22710834443569183,0.22956663370132446,0.23190470039844513,0.23418863117694855,0.23649485409259796,0.2388332635164261,0.2410774677991867,0.24335123598575592,0.24558988213539124,0.24787114560604095,0.24991673231124878,0.25218886137008667,0.25443896651268005,0.2567201256752014,0.2589989900588989,0.26118600368499756,0.2636076509952545,0.2660427391529083,0.2682822048664093,0.27010151743888855,0.27284613251686096,0.2749069035053253,0.27693289518356323,0.2803780436515808,0.2828330993652344,0.2855750620365143,0.28835296630859375,0.2910860776901245,0.2936883270740509,0.29645925760269165,0.29900985956192017,0.3018191456794739,0.3037649691104889,0.3056855797767639,0.3076815903186798,0.30956435203552246,0.3127099573612213,0.31548839807510376,0.3177889287471771,0.319742351770401,0.32114550471305847,0.3228362500667572,0.32476353645324707,0.3262774348258972,0.32731518149375916,0.3281990885734558,0.32933101058006287,0.33081960678100586,0.3323107957839966,0.33361202478408813,0.33500784635543823,0.3366219997406006,0.3382675051689148,0.3401950001716614,0.34260305762290955,0.3449169993400574,0.3469797372817993,0.34888285398483276,0.35045430064201355,0.35210636258125305,0.35371479392051697,0.3552494943141937,0.3568640947341919,0.358466774225235,0.3598685562610626,0.36096757650375366,0.36167195439338684,0.36193016171455383,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,0.2763296961784363,0.3128441870212555,0.3334064483642578,0.3525145947933197,0.3400791883468628,0.3334464430809021,0.3275373876094818,0.3360403776168823,0.3425668776035309,0.3448629081249237,0.3481343388557434,0.3523116707801819,0.35362350940704346,0.3562799394130707,0.3577069938182831,0.3599669933319092,0.36236053705215454,0.36426427960395813,0.3612053394317627,0.3631100654602051,0.36878859996795654,0.3709537088871002,0.3682285249233246,0.3707369863986969,0.37627339363098145,0.37900015711784363,0.37885844707489014,0.3794212341308594,0.3782946765422821,0.37885719537734985,0.37827739119529724,0.3763893246650696,0.3755769431591034,0.3749399185180664,0.3734632730484009,0.372558057308197,0.3712429404258728,0.37025269865989685,0.36729496717453003,0.36796122789382935,0.3685198426246643,0.37044617533683777,0.3720293343067169,0.37651175260543823,0.3770580589771271,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,0.31564152240753174,0.3190726935863495,0.3225594460964203,0.3242599666118622,0.3249795436859131,0.32490813732147217,0.32423436641693115,0.3225541412830353,0.3179963529109955,0.3147408664226532,0.30967509746551514,0.3053950071334839,0.29947176575660706,0.29652443528175354,0.2938551902770996,0.299871563911438,0.30237680673599243,0.3005389869213104,0.29982417821884155,0.2985765039920807,0.2968522012233734,0.29980605840682983,0.30075356364250183,0.2995718717575073,0.29836371541023254,0.29523757100105286,0.2933051884174347,0.29353511333465576,0.29065752029418945,0.2904971241950989,0.29204484820365906,0.2885158360004425,0.2918856739997864,0.29613637924194336,0.2940671443939209,0.2905961275100708,0.286090224981308,0.2784922420978546,0.2736108899116516,0.26760628819465637,0.2610020339488983,0.25732022523880005,0.25565263628959656,0.2522987127304077,0.2467503845691681,0.24333225190639496,0.24421043694019318,0.2423490285873413,0.2398034781217575,0.24247713387012482,0.2384834885597229,0.2333773672580719,0.23149284720420837,0.23896923661231995,0.23457349836826324,0.23636318743228912,0.23319388926029205,0.23645904660224915,0.23816221952438354,0.23626968264579773,0.23949258029460907,0.23079396784305573,0.23733064532279968,0.23472188413143158,0.23440782725811005,0.23105259239673615,0.23592737317085266,0.22976797819137573,0.23068761825561523,0.23037919402122498,0.22728122770786285,0.2250950187444687
3,4,0.0207020565867424,0.0269978865981102,0.03365779668092728,0.03827749192714691,0.044398240745067596,0.04887739196419716,0.052241675555706024,0.05324113368988037,0.05511147528886795,0.05720782279968262,0.06002020090818405,0.06228167191147804,0.0631742775440216,0.06561129540205002,0.0677998960018158,0.06982426345348358,0.07283911108970642,0.07463673502206802,0.07712611556053162,0.07905346155166626,0.0813765674829483,0.0843142569065094,0.0862145870923996,0.08881727606058121,0.09160497784614563,0.09243327379226685,0.09372945129871368,0.09638365358114243,0.09843526035547256,0.09998251497745514,0.10266923904418945,0.10398218035697937,0.10649000108242035,0.10859186947345734,0.11091576516628265,0.11370973289012909,0.11570337414741516,0.11815063655376434,0.11956706643104553,0.12278474122285843,0.1270427107810974,0.12850245833396912,0.13196595013141632,0.13683533668518066,0.1408137083053589,0.14602234959602356,0.1493094116449356,0.15336072444915771,0.15860214829444885,0.16211475431919098,0.16565725207328796,0.16940242052078247,0.17339369654655457,0.17716901004314423,0.18100225925445557,0.18455463647842407,0.1883838176727295,0.19168467819690704,0.19509297609329224,0.1978628933429718,0.20046484470367432,0.20380428433418274,0.20680341124534607,0.20988422632217407,0.21319910883903503,0.21628320217132568,0.2190958857536316,0.2227102816104889,0.22591079771518707,0.22890865802764893,0.23162822425365448,0.23487837612628937,0.23800626397132874,0.2409077137708664,0.24381303787231445,0.247096449136734,0.2509857416152954,0.2547234296798706,0.2582279443740845,0.26259279251098633,0.2664269804954529,0.2707667946815491,0.27437424659729004,0.27863216400146484,0.282753050327301,0.28653156757354736,0.2902718782424927,0.2939111888408661,0.29709985852241516,0.3004678189754486,0.30362093448638916,0.306698739528656,0.30951276421546936,0.3126697242259979,0.3157969117164612,0.3186655640602112,0.32144397497177124,0.3236905336380005,0.3253675103187561,0.3274661898612976,0.3295747637748718,0.3315800428390503,0.333299458026886,0.33450379967689514,0.33550822734832764,0.33670574426651,0.33795908093452454,0.33922380208969116,0.34031373262405396,0.34172993898391724,0.3434898853302002,0.3450070023536682,0.34689468145370483,0.349487841129303,0.3510921001434326,0.3533751368522644,0.35541027784347534,0.35721299052238464,0.3591267466545105,0.36104798316955566,0.3630775213241577,0.3650345206260681,0.3669334053993225,0.3682929277420044,0.3691962659358978,0.36989274621009827,0.3703685998916626,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,0.2811259627342224,0.3123880624771118,0.33474916219711304,0.3515700101852417,0.33588653802871704,0.3295833468437195,0.32067883014678955,0.3357536792755127,0.342082679271698,0.34560319781303406,0.347639262676239,0.3525983691215515,0.353842556476593,0.3562801480293274,0.358198344707489,0.3615821599960327,0.3634113073348999,0.363189697265625,0.35883787274360657,0.3620595932006836,0.36776667833328247,0.37027111649513245,0.3673267960548401,0.37146854400634766,0.3773903250694275,0.3800768256187439,0.3815252482891083,0.38107526302337646,0.38196906447410583,0.38053181767463684,0.378338485956192,0.37533196806907654,0.3727883994579315,0.3716728091239929,0.3677176833152771,0.3660823404788971,0.3635844886302948,0.36375507712364197,0.36054474115371704,0.3596351444721222,0.36048591136932373,0.3636546730995178,0.3661484718322754,0.37129074335098267,0.3715595602989197,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,-0.009999999776482582,0.3070688843727112,0.3104041814804077,0.3134721517562866,0.31585174798965454,0.31688550114631653,0.31550177931785583,0.3134468197822571,0.30804872512817383,0.3028070330619812,0.29703229665756226,0.29023367166519165,0.2855987548828125,0.27965131402015686,0.2752596139907837,0.2718166708946228,0.2778323292732239,0.2748125195503235,0.27603793144226074,0.27390047907829285,0.2718088924884796,0.27069640159606934,0.27266743779182434,0.27434927225112915,0.271432101726532,0.2711253762245178,0.26763004064559937,0.2658202648162842,0.26435691118240356,0.26561439037323,0.26516613364219666,0.2661789059638977,0.26383906602859497,0.26323413848876953,0.2683483362197876,0.26866433024406433,0.2662237882614136,0.2633686363697052,0.2556827664375305,0.2456575632095337,0.23647789657115936,0.2291051745414734,0.22407498955726624,0.2208409160375595,0.21796256303787231,0.2141743004322052,0.20934945344924927,0.2098236382007599,0.2097490131855011,0.20787975192070007,0.21061423420906067,0.20670175552368164,0.20265914499759674,0.20158633589744568,0.20976245403289795,0.20750421285629272,0.20729419589042664,0.20796465873718262,0.20888525247573853,0.2118690311908722,0.2100379467010498,0.2121930718421936,0.2083095908164978,0.21055689454078674,0.20663759112358093,0.20900505781173706,0.2054474651813507,0.20695063471794128,0.2037821114063263,0.20469075441360474,0.20296883583068848,0.20104527473449707,0.19979938864707947
